,klient_id,wyksztalcenie,czy_samochod,czy_mieszkanie,plec,wynagrodzenie,wiek,czy_kupil,czy_w_bazie_klientow,liczba_zakupionych_wczesniej_produktow
3507,3507,wyzsze,0,0.0,0,6205.0,35.0,1,1,14.0
3508,3508,srednie,1,0.0,0,9262.0,55.0,0,1,9.0
3509,3509,srednie,1,1.0,0,8761.0,45.0,0,0,5.0
3510,3510,wyzsze,0,1.0,1,7594.0,36.0,1,1,
3511,3511,podstawowe,1,1.0,1,8199.0,47.0,0,1,4.0
3512,3512,wyzsze,0,1.0,1,7668.0,47.0,0,0,14.0
3513,3513,srednie,1,1.0,1,10726.0,41.0,1,0,9.0
3514,3514,srednie,1,0.0,0,8422.0,63.0,0,1,11.0
3515,3515,podstawowe,0,0.0,0,6824.0,,0,1,8.0
3516,3516,srednie,1,0.0,0,7453.0,41.0,0,1,9.0
3517,3517,podstawowe,1,0.0,1,13534.0,51.0,1,1,10.0
3518,3518,srednie,1,1.0,0,9560.0,52.0,0,1,4.0
3519,3519,podstawowe,1,0.0,1,8340.0,49.0,0,1,5.0
3520,3520,srednie,1,0.0,0,8326.0,50.0,0,0,8.0
3521,3521,podstawowe,1,1.0,1,6783.0,51.0,1,1,7.0
3522,3522,podstawowe,1,1.0,0,9065.0,,1,1,11.0
3523,3523,podstawowe,1,,1,7424.0,53.0,0,1,10.0
3524,3524,wyzsze,0,1.0,1,6016.0,47.0,1,0,10.0
3525,3525,srednie,1,1.0,0,6593.0,66.0,0,1,7.0
3526,3526,srednie,1,0.0,0,13141.0,44.0,0,1,1.0
3527,3527,wyzsze,1,0.0,0,13121.0,42.0,0,1,10.0
3528,3528,srednie,1,1.0,0,10574.0,62.0,0,1,12.0
3529,3529,srednie,1,1.0,0,9927.0,51.0,0,1,11.0
3530,3530,wyzsze,0,1.0,0,7424.0,44.0,0,1,7.0
3531,3531,podstawowe,1,1.0,0,6740.0,50.0,0,1,10.0
3532,3532,wyzsze,0,0.0,1,6716.0,45.0,0,0,0.0
3533,3533,podstawowe,1,0.0,0,10574.0,44.0,0,1,9.0
3534,3534,wyzsze,0,1.0,0,7294.0,42.0,0,1,9.0
3535,3535,wyzsze,1,0.0,0,8136.0,65.0,0,1,0.0
3536,3536,wyzsze,1,0.0,0,7574.0,51.0,0,1,0.0
3537,3537,srednie,1,1.0,0,7675.0,54.0,0,1,7.0
3538,3538,wyzsze,1,1.0,0,,52.0,0,1,4.0
3539,3539,wyzsze,1,1.0,1,14713.0,41.0,0,1,4.0
3540,3540,wyzsze,1,1.0,1,5500.0,31.0,1,1,8.0
3541,3541,podstawowe,1,0.0,0,6003.0,49.0,0,1,1.0
3542,3542,srednie,1,0.0,0,8028.0,52.0,0,1,13.0
3543,3543,podstawowe,0,1.0,0,8990.0,48.0,0,0,7.0
3544,3544,wyzsze,1,0.0,1,5450.0,64.0,0,1,4.0
3545,3545,podstawowe,0,0.0,1,7252.0,60.0,1,1,10.0
3546,3546,wyzsze,1,1.0,0,7387.0,62.0,0,1,3.0
3547,3547,podstawowe,0,1.0,0,8525.0,56.0,0,0,7.0
3548,3548,wyzsze,1,1.0,1,9799.0,54.0,0,1,0.0
3549,3549,podstawowe,1,1.0,0,6636.0,53.0,0,1,
3550,3550,wyzsze,1,0.0,1,7552.0,55.0,0,1,4.0
3551,3551,wyzsze,0,0.0,1,10336.0,50.0,0,1,9.0
3552,3552,srednie,1,1.0,1,3746.0,56.0,1,1,5.0
3553,3553,podstawowe,1,1.0,1,11559.0,55.0,1,1,7.0
3554,3554,wyzsze,1,0.0,1,8001.0,53.0,0,1,8.0
3555,3555,srednie,1,1.0,0,8185.0,49.0,0,1,1.0
3556,3556,podstawowe,1,1.0,0,9000.0,49.0,0,0,13.0
3557,3557,srednie,1,1.0,0,13491.0,,0,0,4.0
3558,3558,wyzsze,1,0.0,1,8226.0,50.0,1,1,9.0
3559,3559,srednie,1,0.0,1,,52.0,1,1,0.0
3560,3560,podstawowe,1,0.0,0,,56.0,0,0,6.0
3561,3561,srednie,1,1.0,0,8718.0,49.0,0,1,2.0
3562,3562,srednie,1,1.0,0,8905.0,47.0,0,1,7.0
3563,3563,wyzsze,1,1.0,0,7594.0,38.0,1,1,7.0
3564,3564,podstawowe,1,0.0,1,5246.0,56.0,1,1,6.0
3565,3565,srednie,1,1.0,0,7938.0,55.0,0,1,12.0
3566,3566,srednie,1,0.0,1,5723.0,64.0,0,1,11.0
3567,3567,srednie,1,0.0,1,5730.0,49.0,0,1,11.0
3568,3568,wyzsze,0,0.0,1,,45.0,1,1,
3569,3569,wyzsze,1,0.0,0,9184.0,57.0,0,1,10.0
3570,3570,srednie,1,,1,10268.0,45.0,0,1,22.0
3571,3571,wyzsze,1,0.0,0,8776.0,59.0,0,1,8.0
3572,3572,srednie,0,1.0,0,10476.0,46.0,0,1,11.0
3573,3573,podstawowe,0,0.0,0,11928.0,44.0,0,1,1.0
3574,3574,srednie,0,1.0,1,6500.0,47.0,1,1,4.0
3575,3575,wyzsze,1,0.0,1,5858.0,35.0,0,1,13.0
3576,3576,wyzsze,1,1.0,1,9046.0,52.0,1,1,13.0
3577,3577,podstawowe,1,0.0,0,7290.0,55.0,0,1,9.0
3578,3578,podstawowe,0,0.0,0,6381.0,57.0,0,1,20.0
3579,3579,podstawowe,0,1.0,0,10086.0,57.0,0,1,12.0
3580,3580,wyzsze,0,1.0,0,12417.0,59.0,0,1,11.0
3581,3581,podstawowe,1,0.0,0,6752.0,55.0,0,1,11.0
3582,3582,srednie,1,1.0,0,5977.0,40.0,0,1,12.0
3583,3583,wyzsze,0,0.0,0,5684.0,60.0,0,1,
3584,3584,srednie,0,0.0,0,11093.0,52.0,0,1,10.0
3585,3585,srednie,1,1.0,1,9716.0,52.0,0,1,4.0
3586,3586,srednie,1,1.0,0,9140.0,55.0,0,1,9.0
3587,3587,podstawowe,1,1.0,0,6041.0,57.0,0,0,11.0
3588,3588,wyzsze,1,1.0,0,8526.0,,0,1,13.0
3589,3589,wyzsze,0,0.0,0,7962.0,37.0,1,1,2.0
3590,3590,srednie,0,1.0,1,,64.0,0,1,13.0
3591,3591,srednie,1,0.0,1,9354.0,58.0,0,0,
3592,3592,srednie,0,1.0,0,11542.0,48.0,0,0,2.0
3593,3593,wyzsze,0,0.0,0,9200.0,49.0,0,0,13.0
3594,3594,srednie,1,0.0,0,6184.0,55.0,0,0,0.0
3595,3595,podstawowe,1,0.0,0,6665.0,51.0,0,1,
3596,3596,srednie,1,0.0,0,7046.0,44.0,1,0,10.0
3597,3597,wyzsze,0,1.0,0,,45.0,0,1,3.0
3598,3598,wyzsze,0,0.0,1,7343.0,49.0,0,1,12.0
3599,3599,wyzsze,1,1.0,0,6297.0,57.0,0,1,
3600,3600,srednie,1,0.0,0,10312.0,51.0,0,0,0.0
3601,3601,wyzsze,0,1.0,0,6791.0,45.0,1,0,10.0
3602,3602,podstawowe,1,1.0,1,7311.0,59.0,0,0,7.0
3603,3603,podstawowe,1,1.0,0,7961.0,47.0,0,1,0.0
3604,3604,wyzsze,1,1.0,1,7114.0,55.0,0,1,8.0
3605,3605,wyzsze,1,0.0,1,5736.0,58.0,1,1,8.0
3606,3606,wyzsze,0,0.0,1,8441.0,60.0,1,0,10.0
3607,3607,podstawowe,1,0.0,0,8868.0,46.0,0,1,8.0
3608,3608,wyzsze,1,0.0,1,12594.0,52.0,1,1,0.0
3609,3609,srednie,1,0.0,0,10556.0,49.0,0,1,1.0
3610,3610,wyzsze,0,0.0,1,8874.0,50.0,0,1,11.0
3611,3611,srednie,1,1.0,0,6844.0,52.0,0,1,9.0
3612,3612,srednie,0,1.0,0,8030.0,61.0,0,1,10.0
3613,3613,srednie,0,1.0,0,9381.0,,0,1,13.0
3614,3614,podstawowe,0,1.0,0,9826.0,54.0,0,1,10.0
3615,3615,srednie,1,0.0,1,6792.0,54.0,1,1,12.0
3616,3616,srednie,1,1.0,0,7049.0,58.0,0,1,12.0
3617,3617,wyzsze,0,1.0,0,7786.0,,0,1,7.0
3618,3618,srednie,0,0.0,0,7255.0,51.0,0,0,6.0
3619,3619,srednie,1,1.0,0,7160.0,,1,1,9.0
3620,3620,srednie,0,0.0,0,7597.0,44.0,0,1,8.0
3621,3621,wyzsze,1,1.0,1,10568.0,49.0,0,1,9.0
3622,3622,wyzsze,1,1.0,0,7176.0,52.0,0,1,9.0
3623,3623,srednie,0,1.0,0,7836.0,46.0,1,0,12.0
3624,3624,srednie,0,0.0,0,11642.0,41.0,0,1,10.0
3625,3625,wyzsze,0,0.0,0,8616.0,47.0,0,0,12.0
3626,3626,srednie,0,0.0,1,11615.0,43.0,0,1,11.0
3627,3627,srednie,1,1.0,1,7735.0,57.0,0,1,17.0
3628,3628,srednie,1,1.0,1,10707.0,48.0,0,1,6.0
3629,3629,wyzsze,0,0.0,0,7950.0,49.0,0,1,1.0
3630,3630,wyzsze,1,0.0,1,6104.0,49.0,0,1,5.0
3631,3631,podstawowe,1,1.0,0,12167.0,53.0,0,1,6.0
3632,3632,podstawowe,0,0.0,0,9840.0,47.0,0,1,9.0
3633,3633,podstawowe,1,0.0,1,8659.0,,1,1,6.0
3634,3634,podstawowe,1,1.0,1,11938.0,51.0,0,1,7.0
3635,3635,podstawowe,0,0.0,1,8513.0,50.0,1,1,12.0
3636,3636,podstawowe,1,,0,6501.0,50.0,0,1,10.0
3637,3637,wyzsze,1,1.0,1,5524.0,50.0,0,1,4.0
3638,3638,wyzsze,1,1.0,0,9458.0,45.0,0,0,13.0
3639,3639,srednie,0,0.0,1,3326.0,36.0,1,1,6.0
3640,3640,wyzsze,1,1.0,0,7246.0,44.0,0,1,3.0
3641,3641,podstawowe,1,1.0,0,13123.0,50.0,0,0,
3642,3642,wyzsze,1,1.0,0,7666.0,44.0,0,1,6.0
3643,3643,podstawowe,1,0.0,0,9693.0,59.0,0,1,10.0
3644,3644,podstawowe,1,0.0,0,9659.0,42.0,0,0,9.0
3645,3645,wyzsze,1,1.0,1,11017.0,48.0,0,1,11.0
3646,3646,srednie,0,0.0,0,6424.0,50.0,1,1,6.0
3647,3647,srednie,1,1.0,0,10860.0,52.0,0,1,11.0
3648,3648,srednie,0,0.0,1,8979.0,45.0,0,1,14.0
3649,3649,wyzsze,1,0.0,1,5706.0,51.0,0,1,8.0
3650,3650,podstawowe,1,1.0,1,7121.0,49.0,1,1,11.0
3651,3651,srednie,1,1.0,0,7194.0,59.0,0,0,0.0
3652,3652,podstawowe,1,0.0,0,11578.0,50.0,0,1,9.0
3653,3653,podstawowe,1,0.0,0,7268.0,66.0,0,1,12.0
3654,3654,wyzsze,0,1.0,0,8692.0,46.0,0,1,10.0
3655,3655,srednie,1,1.0,0,8561.0,45.0,0,1,3.0
3656,3656,wyzsze,1,1.0,1,5975.0,43.0,0,1,9.0
3657,3657,podstawowe,1,0.0,1,7340.0,47.0,0,1,7.0
3658,3658,srednie,1,0.0,0,7554.0,56.0,0,1,6.0
3659,3659,srednie,0,1.0,1,8776.0,48.0,0,1,3.0
3660,3660,srednie,1,1.0,1,6272.0,49.0,1,1,10.0
3661,3661,srednie,0,1.0,1,6302.0,58.0,0,0,10.0
3662,3662,wyzsze,1,0.0,0,11687.0,42.0,0,1,9.0
3663,3663,podstawowe,1,0.0,0,8182.0,39.0,0,1,6.0
3664,3664,podstawowe,1,1.0,0,5548.0,52.0,0,1,9.0
3665,3665,podstawowe,1,,1,6876.0,56.0,0,0,
3666,3666,podstawowe,1,0.0,1,8453.0,56.0,1,1,18.0
3667,3667,srednie,0,0.0,0,9379.0,61.0,0,1,12.0
3668,3668,srednie,0,0.0,0,6917.0,39.0,1,1,5.0
3669,3669,podstawowe,0,0.0,0,5891.0,43.0,0,0,7.0
3670,3670,podstawowe,1,0.0,0,6943.0,55.0,0,1,5.0
3671,3671,srednie,0,0.0,0,10658.0,60.0,0,1,8.0
3672,3672,podstawowe,1,1.0,0,12347.0,50.0,0,1,
3673,3673,wyzsze,1,0.0,0,9498.0,54.0,0,1,5.0
3674,3674,podstawowe,0,0.0,0,10220.0,48.0,0,1,7.0
3675,3675,wyzsze,1,1.0,0,6888.0,,0,1,10.0
3676,3676,wyzsze,1,0.0,0,7786.0,58.0,0,0,
3677,3677,srednie,1,1.0,1,10459.0,45.0,0,0,2.0
3678,3678,wyzsze,1,1.0,0,3979.0,44.0,0,0,
3679,3679,srednie,1,1.0,1,5493.0,60.0,0,1,11.0
3680,3680,wyzsze,0,1.0,0,7877.0,54.0,0,0,12.0
3681,3681,podstawowe,0,0.0,0,8963.0,54.0,0,1,0.0
3682,3682,srednie,1,0.0,0,9780.0,46.0,0,1,13.0
3683,3683,podstawowe,0,0.0,0,6907.0,50.0,0,1,5.0
3684,3684,srednie,0,0.0,1,8958.0,55.0,0,1,11.0
3685,3685,podstawowe,1,0.0,0,7138.0,58.0,0,1,5.0
3686,3686,srednie,1,0.0,0,13286.0,52.0,0,1,7.0
3687,3687,wyzsze,1,0.0,0,7104.0,58.0,0,1,8.0
3688,3688,srednie,1,0.0,1,10939.0,48.0,0,1,8.0
3689,3689,srednie,0,1.0,0,12485.0,53.0,0,1,7.0
3690,3690,podstawowe,1,0.0,0,7537.0,,1,1,9.0
3691,3691,wyzsze,0,1.0,0,14102.0,47.0,0,1,0.0
3692,3692,srednie,0,0.0,0,8284.0,54.0,0,1,4.0
3693,3693,srednie,1,1.0,1,7643.0,63.0,0,1,8.0
3694,3694,srednie,0,0.0,0,8454.0,54.0,0,0,13.0
3695,3695,podstawowe,0,,1,12029.0,46.0,0,1,5.0
3696,3696,srednie,1,1.0,1,7528.0,43.0,0,0,7.0
3697,3697,wyzsze,0,1.0,0,6493.0,54.0,0,0,9.0
3698,3698,srednie,1,1.0,0,5574.0,42.0,0,1,11.0
3699,3699,srednie,0,1.0,0,8113.0,48.0,0,1,2.0
3700,3700,wyzsze,1,1.0,0,8657.0,48.0,0,1,9.0
3701,3701,podstawowe,1,0.0,1,10345.0,42.0,0,1,7.0
3702,3702,wyzsze,1,1.0,1,16100.0,50.0,0,1,7.0
3703,3703,wyzsze,0,1.0,1,12437.0,43.0,0,0,6.0
3704,3704,podstawowe,0,0.0,1,10728.0,53.0,0,0,12.0
3705,3705,wyzsze,1,0.0,0,6981.0,65.0,1,1,12.0
3706,3706,podstawowe,0,1.0,0,6825.0,52.0,0,1,12.0
3707,3707,srednie,1,1.0,0,,50.0,0,1,6.0
3708,3708,podstawowe,1,0.0,0,11163.0,48.0,0,0,27.0
3709,3709,srednie,1,1.0,0,6922.0,49.0,0,1,
3710,3710,wyzsze,1,0.0,0,6165.0,46.0,0,1,1.0
3711,3711,srednie,1,0.0,1,11455.0,58.0,0,1,6.0
3712,3712,podstawowe,0,1.0,0,5258.0,,1,1,7.0
3713,3713,srednie,0,1.0,0,6693.0,55.0,0,0,2.0
3714,3714,podstawowe,1,0.0,0,6737.0,53.0,0,0,13.0
3715,3715,podstawowe,0,0.0,1,10269.0,47.0,0,0,5.0
3716,3716,wyzsze,0,1.0,1,7433.0,36.0,0,1,10.0
3717,3717,wyzsze,0,1.0,0,8814.0,57.0,0,1,7.0
3718,3718,wyzsze,1,1.0,1,6921.0,52.0,1,1,8.0
3719,3719,srednie,0,0.0,0,5971.0,60.0,0,1,9.0
3720,3720,podstawowe,1,0.0,1,11302.0,57.0,0,1,10.0
3721,3721,podstawowe,0,1.0,0,10824.0,50.0,1,1,3.0
3722,3722,wyzsze,1,1.0,0,6310.0,57.0,1,1,11.0
3723,3723,wyzsze,1,0.0,0,6337.0,43.0,0,1,5.0
3724,3724,srednie,0,0.0,0,11775.0,58.0,0,1,11.0
3725,3725,wyzsze,0,1.0,0,6842.0,51.0,0,1,7.0
3726,3726,wyzsze,1,0.0,0,5470.0,43.0,1,0,6.0
3727,3727,wyzsze,0,0.0,0,6417.0,54.0,0,1,5.0
3728,3728,podstawowe,1,1.0,0,7634.0,58.0,0,1,0.0
3729,3729,srednie,0,1.0,1,6728.0,42.0,1,1,16.0
3730,3730,srednie,0,1.0,1,4601.0,63.0,1,1,10.0
3731,3731,podstawowe,1,1.0,0,9376.0,61.0,1,0,7.0
3732,3732,wyzsze,1,1.0,1,14098.0,40.0,0,1,9.0
3733,3733,podstawowe,1,0.0,0,7196.0,42.0,1,1,8.0
3734,3734,wyzsze,1,0.0,1,6750.0,68.0,0,1,9.0
3735,3735,srednie,1,1.0,0,7044.0,50.0,0,1,7.0
3736,3736,srednie,1,0.0,0,7371.0,42.0,1,1,9.0
3737,3737,srednie,1,1.0,0,9757.0,51.0,0,1,0.0
3738,3738,wyzsze,1,1.0,0,9680.0,43.0,0,1,8.0
3739,3739,srednie,0,1.0,0,7470.0,44.0,0,1,
3740,3740,wyzsze,1,1.0,1,13272.0,44.0,0,1,6.0
3741,3741,podstawowe,0,1.0,0,6762.0,53.0,0,1,12.0
3742,3742,wyzsze,1,1.0,1,8253.0,49.0,0,1,8.0
3743,3743,srednie,1,0.0,0,9373.0,57.0,0,1,4.0
3744,3744,srednie,0,1.0,0,6407.0,52.0,0,1,3.0
3745,3745,wyzsze,0,0.0,0,6145.0,36.0,1,0,4.0
3746,3746,podstawowe,1,1.0,1,5781.0,48.0,0,1,8.0
3747,3747,srednie,0,0.0,1,8326.0,53.0,0,1,1.0
3748,3748,srednie,1,0.0,0,7319.0,50.0,0,1,
3749,3749,srednie,1,1.0,1,6105.0,51.0,0,1,10.0
3750,3750,wyzsze,0,1.0,1,10356.0,55.0,0,1,14.0
3751,3751,podstawowe,0,0.0,0,10961.0,52.0,1,1,9.0
3752,3752,srednie,0,0.0,0,7233.0,48.0,0,1,12.0
3753,3753,srednie,1,0.0,0,,51.0,0,0,10.0
3754,3754,podstawowe,1,0.0,1,6804.0,58.0,0,0,8.0
3755,3755,srednie,1,0.0,0,7315.0,53.0,0,0,12.0
3756,3756,podstawowe,1,0.0,0,10854.0,57.0,0,1,0.0
3757,3757,wyzsze,0,0.0,1,8538.0,45.0,0,1,13.0
3758,3758,srednie,1,1.0,0,9171.0,59.0,0,1,12.0
3759,3759,wyzsze,0,1.0,1,7529.0,54.0,0,1,8.0
3760,3760,srednie,0,0.0,0,6470.0,49.0,0,1,1.0
3761,3761,srednie,1,1.0,1,8585.0,53.0,0,1,6.0
3762,3762,srednie,0,0.0,0,7874.0,69.0,1,0,31.0
3763,3763,wyzsze,1,0.0,0,9446.0,,0,1,3.0
3764,3764,srednie,1,0.0,0,6028.0,58.0,1,1,4.0
3765,3765,podstawowe,1,0.0,0,6152.0,55.0,0,1,0.0
3766,3766,podstawowe,1,1.0,0,9548.0,52.0,0,0,4.0
3767,3767,wyzsze,0,1.0,1,7561.0,61.0,0,0,6.0
3768,3768,wyzsze,0,0.0,1,7418.0,60.0,1,1,11.0
3769,3769,srednie,1,1.0,1,7100.0,56.0,1,1,8.0
3770,3770,wyzsze,1,0.0,0,10775.0,60.0,0,1,11.0
3771,3771,srednie,1,1.0,1,4948.0,39.0,1,1,12.0
3772,3772,podstawowe,0,1.0,1,6931.0,60.0,0,0,4.0
3773,3773,podstawowe,1,0.0,0,11890.0,56.0,0,1,7.0
3774,3774,srednie,0,0.0,1,10402.0,50.0,0,1,4.0
3775,3775,podstawowe,1,1.0,0,8830.0,51.0,0,1,8.0
3776,3776,wyzsze,1,1.0,0,7242.0,56.0,0,1,6.0
3777,3777,srednie,0,0.0,0,6321.0,57.0,0,1,
3778,3778,wyzsze,0,0.0,0,6357.0,59.0,0,1,7.0
3779,3779,srednie,0,0.0,0,10386.0,52.0,0,1,11.0
3780,3780,podstawowe,1,1.0,0,7911.0,56.0,0,1,15.0
3781,3781,podstawowe,1,,0,9538.0,64.0,0,1,9.0
3782,3782,podstawowe,1,0.0,0,8812.0,53.0,0,1,10.0
3783,3783,podstawowe,1,0.0,1,6915.0,63.0,0,1,0.0
3784,3784,srednie,1,1.0,0,8292.0,51.0,0,1,17.0
3785,3785,podstawowe,1,1.0,0,8500.0,51.0,0,1,16.0
3786,3786,podstawowe,0,0.0,1,10206.0,35.0,0,0,5.0
3787,3787,srednie,1,0.0,1,6944.0,51.0,0,0,11.0
3788,3788,srednie,1,1.0,0,12825.0,44.0,0,1,9.0
3789,3789,podstawowe,1,1.0,0,7836.0,41.0,1,1,3.0
3790,3790,wyzsze,1,0.0,0,7714.0,59.0,0,0,27.0
3791,3791,podstawowe,1,0.0,0,9521.0,57.0,0,1,9.0
3792,3792,wyzsze,1,0.0,0,8715.0,48.0,0,1,5.0
3793,3793,wyzsze,1,1.0,0,6720.0,45.0,0,1,7.0
3794,3794,wyzsze,0,0.0,0,11647.0,45.0,0,1,12.0
3795,3795,podstawowe,0,1.0,0,8022.0,52.0,0,1,9.0
3796,3796,wyzsze,1,0.0,0,8925.0,53.0,0,1,16.0
3797,3797,podstawowe,1,1.0,0,5978.0,54.0,0,1,10.0
3798,3798,wyzsze,1,0.0,0,8807.0,48.0,0,1,9.0
3799,3799,podstawowe,1,0.0,0,8915.0,51.0,0,1,11.0
3800,3800,srednie,1,0.0,0,6575.0,56.0,0,1,11.0
3801,3801,wyzsze,1,0.0,1,7222.0,62.0,0,0,5.0
3802,3802,srednie,1,0.0,1,8673.0,56.0,0,1,11.0
3803,3803,wyzsze,0,0.0,0,6836.0,,0,1,6.0
3804,3804,srednie,0,1.0,0,5580.0,49.0,1,1,10.0
3805,3805,wyzsze,1,1.0,0,9861.0,52.0,0,1,12.0
3806,3806,podstawowe,1,1.0,1,6628.0,53.0,0,1,14.0
3807,3807,podstawowe,0,1.0,0,12012.0,47.0,0,1,14.0
3808,3808,srednie,0,0.0,0,6676.0,57.0,0,1,4.0
3809,3809,podstawowe,1,1.0,1,8175.0,65.0,0,0,10.0
3810,3810,podstawowe,1,0.0,0,6647.0,42.0,1,1,11.0
3811,3811,wyzsze,1,0.0,0,7506.0,48.0,1,0,11.0
3812,3812,srednie,0,1.0,0,7485.0,55.0,0,1,8.0
3813,3813,srednie,1,0.0,0,7362.0,56.0,0,1,9.0
3814,3814,srednie,1,0.0,0,7503.0,51.0,0,1,10.0
3815,3815,srednie,0,1.0,0,10173.0,49.0,0,1,0.0
3816,3816,srednie,0,1.0,1,5849.0,62.0,0,1,10.0
3817,3817,wyzsze,1,1.0,1,7376.0,68.0,0,1,2.0
3818,3818,wyzsze,1,1.0,0,10122.0,49.0,0,0,
3819,3819,srednie,1,1.0,0,6593.0,48.0,0,1,7.0
3820,3820,wyzsze,1,1.0,0,9304.0,49.0,0,1,1.0
3821,3821,wyzsze,1,0.0,1,10930.0,48.0,0,0,10.0
3822,3822,podstawowe,1,0.0,0,7283.0,52.0,0,1,8.0
3823,3823,wyzsze,1,1.0,0,7505.0,36.0,1,1,12.0
3824,3824,srednie,0,0.0,0,6134.0,52.0,0,1,9.0
3825,3825,podstawowe,1,1.0,0,7334.0,,0,0,9.0
3826,3826,podstawowe,1,1.0,1,9182.0,50.0,1,0,3.0
3827,3827,podstawowe,0,1.0,0,7778.0,42.0,0,0,7.0
3828,3828,podstawowe,1,0.0,0,8002.0,47.0,0,1,7.0
3829,3829,srednie,0,1.0,0,7042.0,37.0,1,1,5.0
3830,3830,wyzsze,1,0.0,1,5936.0,58.0,0,1,10.0
3831,3831,podstawowe,0,1.0,0,7202.0,56.0,0,1,4.0
3832,3832,srednie,1,1.0,1,5493.0,57.0,1,1,10.0
3833,3833,wyzsze,1,1.0,0,10587.0,43.0,0,1,13.0
3834,3834,srednie,0,0.0,0,10476.0,45.0,0,1,1.0
3835,3835,wyzsze,1,0.0,1,5804.0,63.0,0,1,8.0
3836,3836,srednie,1,0.0,1,8951.0,55.0,0,1,6.0
3837,3837,wyzsze,1,0.0,1,10433.0,48.0,0,1,11.0
3838,3838,srednie,1,0.0,0,7577.0,50.0,0,1,9.0
3839,3839,srednie,0,0.0,0,10135.0,54.0,0,1,0.0
3840,3840,wyzsze,1,0.0,0,7681.0,57.0,0,1,10.0
3841,3841,srednie,1,0.0,0,11201.0,52.0,0,1,
3842,3842,srednie,0,1.0,1,10002.0,50.0,0,1,0.0
3843,3843,wyzsze,0,0.0,1,7451.0,36.0,1,1,8.0
3844,3844,srednie,0,1.0,0,5454.0,58.0,0,1,11.0
3845,3845,podstawowe,0,1.0,1,6269.0,57.0,0,1,0.0
3846,3846,podstawowe,0,0.0,0,7182.0,52.0,0,1,4.0
3847,3847,podstawowe,1,0.0,0,12511.0,49.0,0,1,4.0
3848,3848,srednie,1,1.0,1,8283.0,59.0,1,1,10.0
3849,3849,podstawowe,1,0.0,0,6380.0,60.0,0,0,
3850,3850,wyzsze,0,0.0,0,7661.0,39.0,0,0,11.0
3851,3851,srednie,1,0.0,0,11054.0,37.0,0,1,5.0
3852,3852,wyzsze,0,0.0,1,6455.0,55.0,1,1,8.0
3853,3853,srednie,0,0.0,0,7242.0,44.0,0,1,
3854,3854,srednie,1,0.0,1,13314.0,53.0,0,1,1.0
3855,3855,wyzsze,0,1.0,0,9723.0,58.0,0,0,10.0
3856,3856,podstawowe,1,1.0,0,7498.0,54.0,0,1,2.0
3857,3857,srednie,1,0.0,0,6782.0,48.0,1,1,
3858,3858,srednie,0,1.0,1,7588.0,62.0,1,0,3.0
3859,3859,wyzsze,0,1.0,0,8341.0,61.0,0,1,12.0
3860,3860,wyzsze,1,1.0,0,7742.0,43.0,0,1,12.0
3861,3861,srednie,0,0.0,0,5208.0,42.0,1,1,11.0
3862,3862,podstawowe,1,0.0,1,9149.0,49.0,0,0,
3863,3863,wyzsze,0,1.0,0,7328.0,49.0,0,0,10.0
3864,3864,wyzsze,0,0.0,0,8076.0,54.0,0,1,
3865,3865,podstawowe,1,1.0,0,6532.0,52.0,0,0,9.0
3866,3866,podstawowe,0,1.0,0,11619.0,52.0,0,1,10.0
3867,3867,podstawowe,0,0.0,0,9925.0,50.0,0,1,3.0
3868,3868,wyzsze,1,0.0,1,7301.0,49.0,0,1,11.0
3869,3869,srednie,0,0.0,0,10259.0,56.0,0,1,4.0
3870,3870,wyzsze,1,1.0,0,5408.0,46.0,0,0,4.0
3871,3871,podstawowe,1,0.0,0,4955.0,42.0,0,1,6.0
3872,3872,podstawowe,1,0.0,0,8710.0,,0,1,6.0
3873,3873,podstawowe,1,0.0,1,9264.0,49.0,0,0,8.0
3874,3874,wyzsze,1,1.0,1,11031.0,52.0,0,1,0.0
3875,3875,podstawowe,0,1.0,0,11296.0,51.0,0,1,33.0
3876,3876,wyzsze,1,0.0,0,13458.0,38.0,0,1,0.0
3877,3877,srednie,1,0.0,0,7065.0,56.0,0,1,11.0
3878,3878,podstawowe,1,0.0,1,8381.0,57.0,0,1,3.0
3879,3879,wyzsze,0,0.0,1,11306.0,47.0,0,1,10.0
3880,3880,podstawowe,1,1.0,0,8107.0,51.0,0,1,8.0
3881,3881,podstawowe,1,1.0,0,6364.0,47.0,0,1,3.0
3882,3882,wyzsze,1,0.0,0,8530.0,50.0,0,0,12.0
3883,3883,srednie,1,0.0,1,11585.0,,0,1,
3884,3884,wyzsze,0,,0,8694.0,46.0,0,1,12.0
3885,3885,srednie,1,0.0,0,13382.0,48.0,0,1,9.0
3886,3886,srednie,0,1.0,0,10113.0,57.0,0,1,11.0
3887,3887,wyzsze,1,0.0,1,5458.0,52.0,0,1,
3888,3888,srednie,0,1.0,0,6090.0,47.0,0,1,12.0
3889,3889,srednie,1,0.0,0,6247.0,52.0,0,0,0.0
3890,3890,podstawowe,1,1.0,0,9994.0,51.0,0,1,8.0
3891,3891,podstawowe,1,1.0,0,6314.0,43.0,0,1,8.0
3892,3892,srednie,0,0.0,0,7184.0,57.0,0,1,2.0
3893,3893,srednie,1,1.0,0,7656.0,45.0,1,1,12.0
3894,3894,srednie,1,1.0,0,10712.0,50.0,0,0,1.0
